"Mask($close/Ref($close,1)-1,'SH000300')","Mask(Mean($close/Ref($close,1)-1,5),'SH000300')","Mask(Std($close/Ref($close,1)-1,5),'SH000300')","Mask(Mean($amount,5)/$amount,'SH000300')","Mask(Std($amount,5)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,10),'SH000300')","Mask(Std($close/Ref($close,1)-1,10),'SH000300')","Mask(Mean($amount,10)/$amount,'SH000300')","Mask(Std($amount,10)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,20),'SH000300')","Mask(Std($close/Ref($close,1)-1,20),'SH000300')","Mask(Mean($amount,20)/$amount,'SH000300')","Mask(Std($amount,20)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,30),'SH000300')","Mask(Std($close/Ref($close,1)-1,30),'SH000300')","Mask(Mean($amount,30)/$amount,'SH000300')","Mask(Std($amount,30)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,60),'SH000300')","Mask(Std($close/Ref($close,1)-1,60),'SH000300')","Mask(Mean($amount,60)/$amount,'SH000300')","Mask(Std($amount,60)/$amount,'SH000300')","Mask($close/Ref($close,1)-1,'SH000905')","Mask(Mean($close/Ref($close,1)-1,5),'SH000905')","Mask(Std($close/Ref($close,1)-1,5),'SH000905')","Mask(Mean($amount,5)/$amount,'SH000905')","Mask(Std($amount,5)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,10),'SH000905')","Mask(Std($close/Ref($close,1)-1,10),'SH000905')","Mask(Mean($amount,10)/$amount,'SH000905')","Mask(Std($amount,10)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,20),'SH000905')","Mask(Std($close/Ref($close,1)-1,20),'SH000905')","Mask(Mean($amount,20)/$amount,'SH000905')","Mask(Std($amount,20)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,30),'SH000905')","Mask(Std($close/Ref($close,1)-1,30),'SH000905')","Mask(Mean($amount,30)/$amount,'SH000905')","Mask(Std($amount,30)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,60),'SH000905')","Mask(Std($close/Ref($close,1)-1,60),'SH000905')","Mask(Mean($amount,60)/$amount,'SH000905')","Mask(Std($amount,60)/$amount,'SH000905')","Mask($close/Ref($close,1)-1,'SH000906')","Mask(Mean($close/Ref($close,1)-1,5),'SH000906')","Mask(Std($close/Ref($close,1)-1,5),'SH000906')","Mask(Mean($amount,5)/$amount,'SH000906')","Mask(Std($amount,5)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,10),'SH000906')","Mask(Std($close/Ref($close,1)-1,10),'SH000906')","Mask(Mean($amount,10)/$amount,'SH000906')","Mask(Std($amount,10)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,20),'SH000906')","Mask(Std($close/Ref($close,1)-1,20),'SH000906')","Mask(Mean($amount,20)/$amount,'SH000906')","Mask(Std($amount,20)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,30),'SH000906')","Mask(Std($close/Ref($close,1)-1,30),'SH000906')","Mask(Mean($amount,30)/$amount,'SH000906')","Mask(Std($amount,30)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,60),'SH000906')","Mask(Std($close/Ref($close,1)-1,60),'SH000906')","Mask(Mean($amount,60)/$amount,'SH000906')","Mask(Std($amount,60)/$amount,'SH000906')",sentiment_response,average_sentiment,comment_count
-0.4220693,-0.22263321,-0.96531093,-0.14149243,-1.033765,0.5310187,-0.9284324,0.2940998,0.47670972,0.7329469,-1.034132,-0.12090125,-0.22594692,0.8634624,-1.1561972,-0.2073382,-0.5740195,0.33288476,-1.6077603,-0.115500845,-0.6316669,0.3441182,0.17202136,-1.2087221,-0.3009489,-1.2882934,0.24750389,-0.96368027,-0.053714413,-1.1658332,0.67327803,-1.0744637,-0.177952,-1.2941412,0.2320363,-0.9033137,-0.2608847,-1.4266609,-0.5134585,-1.0632063,0.08964171,-0.2211567,-0.16666238,-0.11587735,-1.1189553,-0.20453858,-1.1304678,0.44061217,-1.0695592,0.19324887,-0.097368166,0.73051804,-1.1359433,-0.13291521,-0.63594705,0.6737222,-1.2496283,-0.23033343,-0.93330425,0.09033437,-1.6856701,-0.015963098,-0.5463811,0.05,0.0,716
-0.7877328,-0.550983,-0.8735219,-0.59642565,-1.0627016,0.37990168,-0.80309206,-0.023102975,0.011020157,0.49039418,-0.97680926,-0.35241446,-0.5878334,0.72940236,-1.1064775,-0.4239168,-0.81026804,0.23391049,-1.5868641,-0.34218398,-0.7820223,-0.46682265,0.030841226,-1.0665283,-0.49292102,-1.2419077,0.12413082,-0.91941684,-0.2197142,-1.219886,0.54871374,-1.0458483,-0.23835646,-1.6034366,0.1817621,-0.8934835,-0.34105968,-1.4575673,-0.5729134,-1.0632107,-0.01871463,-0.33711392,-0.6877089,-0.39530262,-0.98239446,-0.5870603,-1.1225733,0.29453722,-0.950767,-0.07604023,-0.3517389,0.51965547,-1.0808984,-0.304492,-0.9699094,0.5632553,-1.208829,-0.3942399,-1.0881594,-0.00033918206,-1.6712672,-0.20618118,-0.69963986,0.0,-0.0011801730920535,1271
0.94283164,0.04862894,-0.60008854,-0.41079766,-1.1107813,0.3628736,-0.8195242,0.19175296,0.09719651,0.4782779,-0.9859103,-0.21290113,-0.507309,0.845658,-1.0743363,-0.28148413,-0.75068885,0.32104522,-1.5582796,-0.2476811,-0.7357919,0.4350764,0.35902104,-1.1202909,-0.7918714,-0.8318393,0.23409438,-0.8837889,-0.48892832,-1.3367203,0.39227128,-1.1831477,-0.51253223,-1.6593195,0.41684887,-0.95408124,-0.54358786,-1.4940833,-0.53736,-1.0533223,-0.24426292,-0.57350606,0.80856615,0.13780244,-0.8005323,-0.5787842,-1.0115074,0.31979877,-0.92803377,-0.061295804,-0.4298778,0.46122944,-1.1321961,-0.33097813,-0.98531574,0.72457576,-1.1885594,-0.39330983,-1.1009073,0.07369415,-1.6441835,-0.23647298,-0.75210565,-0.2,-0.00050641458474,1481
-0.024232375,-0.14664227,-0.69110304,-0.75342166,-0.91752756,0.34992406,-0.8173728,-0.41617677,-0.6238727,0.35933167,-1.0077416,-0.5260454,-0.68780315,0.79696065,-1.073257,-0.56862766,-0.9119563,0.35258907,-1.5628659,-0.4982332,-0.90945864,-0.024353296,0.2552924,-1.1204221,-1.3317263,-0.093412735,0.5252474,-1.1938778,-1.0873835,-1.0399884,0.3999329,-1.1838166,-0.970044,-1.4964619,0.65408903,-1.1213338,-0.92341274,-1.472036,-0.5142403,-1.0526844,-0.62816125,-0.9160316,-0.0126274815,-0.03479407,-0.86926854,-1.0251031,-0.5902434,0.4078975,-0.96701854,-0.7083716,-0.8978747,0.37972412,-1.1423593,-0.72240204,-1.0983365,0.77081126,-1.2003545,-0.72721875,-1.2243185,0.10368718,-1.6471102,-0.55630815,-1.0055825,-0.5,-0.0003873966942148,1936
-0.13585958,-0.16537388,-0.6901002,-0.15244138,-1.3896092,0.11035928,-0.8821044,-0.11649318,-0.5026899,0.27425435,-1.0098026,-0.27079087,-0.53944397,0.782014,-1.0706322,-0.327367,-0.8168312,0.3123411,-1.5640062,-0.3447716,-0.93080634,0.16778705,0.2680106,-1.1176546,-0.70670706,-0.25960806,0.5428173,-1.1939725,-0.82620955,-0.77695954,0.42918432,-1.182007,-0.8052052,-1.3105569,0.6324272,-1.1247277,-0.7941521,-1.3464116,-0.55616355,-1.066958,-0.56910914,-1.1287941,-0.025611384,-0.04357916,-0.86928225,-0.38905835,-0.98300976,0.24718568,-1.0031929,-0.41715014,-0.7724614,0.32917058,-1.1443684,-0.5029112,-0.97468066,0.75335604,-1.1987185,-0.53699136,-1.1443827,0.060095143,-1.6542801,-0.44119558,-1.12602,-0.5,0.0,1425
-0.08905212,-0.045773126,-0.73504674,-0.6697318,-1.2989028,-0.19707154,-1.0919986,-0.8109695,-1.4772329,0.272438,-1.009557,-0.6864158,-0.7520478,0.5365204,-1.1795813,-0.7054141,-1.025641,0.32654947,-1.5658209,-0.67382735,-1.263466,-0.33666128,0.009312636,-1.1006761,-0.9447209,-0.30336118,0.16419324,-1.4532853,-1.1681347,-0.5602034,0.5355989,-1.2683456,-1.0565325,-1.1858752,0.5045455,-1.1301719,-1.0188196,-1.2865801,-0.52011037,-1.0743158,-0.80130005,-1.3615341,-0.16181506,-0.04178751,-0.8698698,-0.81455356,-0.93693995,-0.09191961,-1.2560158,-0.9879436,-1.1359425,0.3617131,-1.1557456,-0.85706836,-1.0490162,0.5384897,-1.279019,-0.84792113,-1.241389,0.08302039,-1.6584711,-0.7379135,-1.4543856,0.01,-0.0005338078291814,1405
0.38323483,0.3747715,-1.0098578,-0.65943813,-1.0875226,-0.12942946,-1.0610405,-0.8532774,-1.2917705,0.31151125,-1.00247,-0.70973927,-0.82385826,0.6182768,-1.1801443,-0.7559833,-1.0217952,0.35467103,-1.561804,-0.73048395,-1.2783678,-1.0070591,-0.19597857,-0.75112855,0.17607392,-0.623786,-0.077311724,-1.1851097,-0.5017043,-0.24076189,0.19548926,-1.2207304,-0.58698523,-0.936911,0.396751,-1.068837,-0.6456294,-1.0647938,-0.65810096,-1.0608386,-0.50745887,-1.2060038,-0.059904158,0.19025889,-1.1193429,-0.38301957,-1.0225525,-0.1258374,-1.2589986,-0.73541105,-0.94075245,0.28014275,-1.1644299,-0.6701466,-0.9776569,0.5591734,-1.2832282,-0.71738523,-1.1298914,0.05751932,-1.6603551,-0.6479185,-1.4033986,-0.5,0.0,2274
-0.32535228,-0.08068768,-1.3369526,-0.41014653,-1.2467519,-0.023666618,-1.141675,-0.74593574,-1.1473348,0.46650317,-1.1290336,-0.6265265,-0.79612184,0.52783215,-1.170685,-0.7059591,-0.96501976,0.39582124,-1.5778692,-0.7031642,-1.2529519,-0.06649405,-0.3865766,-0.93052864,0.37422422,-0.96147037,0.018588511,-1.2168335,-0.33942768,-0.30259594,0.23446234,-1.2278831,-0.5031212,-0.89477354,0.427091,-1.0733728,-0.5813035,-1.0206646,-0.5543214,-1.0848293,-0.4852284,-1.2480828,-0.23563491,-0.19569406,-1.6453512,-0.13890788,-1.4300289,-0.020493496,-1.3441156,-0.6010231,-0.86190695,0.40195784,-1.2536938,-0.58392316,-0.943324,0.5057201,-1.275953,-0.6615,-1.0689039,0.12174179,-1.6859691,-0.6217016,-1.395003,,0.0,2788
0.64996094,0.16144405,-1.0956852,-0.41241613,-1.2259932,0.01071429,-1.1106808,-0.7165804,-1.1427994,0.616349,-1.116488,-0.63917196,-0.82819843,0.61097366,-1.1545794,-0.7365113,-0.95399123,0.47919118,-1.5677061,-0.7384387,-1.2525607,0.08443499,-0.34523678,-0.900812,-0.15319699,-1.0571569,-0.024899116,-1.2367605,-0.5342307,-0.5509641,0.1492049,-1.2630919,-0.6922442,-0.9413797,0.6650392,-1.2338171,-0.73514485,-1.0722259,-0.45173717,-1.0997264,-0.6443807,-1.342106,0.49027213,-0.0098145325,-1.311903,-0.33223137,-1.4042602,-0.010984381,-1.3346158,-0.6569091,-0.9489918,0.4800477,-1.2379937,-0.6674818,-0.9787126,0.64251715,-1.2844572,-0.74116385,-1.0755776,0.21672396,-1.6829613,-0.7075247,-1.42107,0.1,0.0001059883412824,1887
0.35654843,0.33828887,-1.1140602,0.7421445,-0.9094685,0.12671974,-1.0924854,0.23131947,-1.1861123,0.7301481,-1.1329046,0.08000647,-0.60875577,0.7114065,-1.1635101,-0.15515901,-0.6586259,0.5605337,-1.5743413,-0.30171221,-1.0354283,-0.35965878,-0.5456675,-1.0048598,0.924026,-0.2761262,-0.15574259,-1.2330015,0.4136722,-0.5899256,0.12141113,-1.254658,-0.047366623,-0.7108506,0.51181084,-1.2494187,-0.22057238,-0.84399885,-0.43305743,-1.103071,-0.245368,-1.1448932,0.14058256,0.051613335,-1.3019131,0.856137,-0.7568102,0.02670177,-1.3293594,0.340386,-1.0344566,0.5514045,-1.2530842,0.04495079,-0.7909111,0.6632069,-1.285382,-0.18351427,-0.8111006,0.28174323,-1.6917595,-0.26994008,-1.2054951,,-0.0003944773175542,2535
-0.9858518,0.01620965,-0.65720534,-1.5237573,-0.13845809,-0.021835878,-0.94132274,-1.5378325,-0.9509314,0.40594923,-1.0642457,-1.3351619,-1.1417758,0.6375852,-1.1153945,-1.3333056,-1.2329912,0.5099124,-1.547214,-1.2557821,-1.4176435,-3.0,-1.5796281,0.61761206,-1.2157046,-0.32713652,-1.0567795,-0.08004644,-0.96704215,-0.9690764,-0.52421105,-0.54281396,-1.0635118,-1.0577003,-0.0061720503,-0.7199702,-1.0450935,-1.191354,-0.66204685,-0.860683,-0.9548003,-1.4622202,-1.6768531,-0.5083683,-0.34965056,-1.4994582,-0.119546376,-0.3728978,-0.7984534,-1.3801041,-0.9685884,0.11749171,-1.0066895,-1.2628022,-1.1795642,0.44029295,-1.0960044,-1.2328703,-1.276935,0.17271483,-1.5989705,-1.1663607,-1.5554388,7.0,4.3535045711798e-05,6891
0.053744666,-0.10212439,-0.70730245,0.19148237,0.65715593,0.19989184,-1.0655909,-0.18552701,-0.3971426,0.45328173,-1.0727924,-0.30370313,-0.6877167,0.55871105,-1.1268618,-0.48883533,-0.80843335,0.47888038,-1.5504789,-0.6434743,-1.0687041,0.6412267,-0.9532754,0.9181993,0.65941024,0.45337126,-0.763282,0.0415407,0.4842018,-0.609588,-0.40480527,-0.49727634,-0.070986085,-0.5429824,0.059011362,-0.69824773,-0.22663252,-0.8632671,-0.579838,-0.8403749,-0.33283415,-1.1285503,0.25448447,-0.3921654,-0.2951278,0.37655857,0.68353283,-0.1235915,-0.8368365,0.085170425,-0.4887316,0.18761571,-1.0041825,-0.20953034,-0.715047,0.40564084,-1.1038948,-0.39186418,-0.8918043,0.17688787,-1.598217,-0.5257322,-1.1940655,,-0.0003960396039603,2525
1.4860363,0.5484229,-0.26256207,-1.2690742,0.34895745,0.34302524,-0.8564201,-1.3506395,-0.6538698,0.5378139,-0.98606247,-1.2462329,-1.0254337,0.62911046,-1.069756,-1.2803494,-1.1360483,0.6144449,-1.4857587,-1.2528079,-1.3282723,1.3434134,-0.41750693,1.3596569,-0.84028363,0.11751117,-0.52268386,0.26414254,-0.6618001,-0.9943419,-0.15875538,-0.3545818,-0.8714107,-0.9474624,0.06895846,-0.68917316,-0.902303,-1.1228054,-0.37222412,-0.78105545,-0.8739599,-1.3743913,1.4844623,0.24360931,0.20069557,-1.1929053,0.36785433,0.055252,-0.59299755,-1.146183,-0.76514745,0.32626212,-0.87453824,-1.1362312,-1.0410664,0.45828137,-1.0552646,-1.1497467,-1.1788839,0.3429671,-1.519679,-1.1372379,-1.4504037,0.2,-0.0003844182470527,1951
0.3989896,0.4582883,-0.29059798,-0.2901835,0.70465446,0.45454344,-0.8524749,-0.63946414,-0.32876843,0.60388744,-0.9824456,-0.7977123,-0.7512427,0.5919985,-1.0802238,-0.88071644,-0.8337857,0.74620306,-1.5165681,-0.9689011,-1.120282,0.35816228,-0.31348988,1.394677,-0.5392317,0.27061245,-0.42136404,0.29452184,-0.49675536,-0.88197654,0.1167108,-0.41102082,-0.74167913,-0.81385833,0.13201389,-0.6805908,-0.80148655,-1.0066181,-0.13055107,-0.86931485,-0.80771655,-1.2947979,0.40613645,0.21251145,0.19038668,-0.39297,0.64317685,0.1660578,-0.57438636,-0.5926975,-0.51180845,0.46137586,-0.8812349,-0.78725916,-0.79569966,0.4530757,-1.056584,-0.8550741,-0.93921256,0.51806456,-1.5782309,-0.9200889,-1.2735684,0.0,0.000328299409061,1523
-0.492987,0.15318374,-0.19479631,1.0099964,0.6662063,0.36044103,-0.7996413,0.25769717,-0.052910488,0.3802203,-0.9849028,-0.18645969,-0.38520873,0.46757856,-1.0645151,-0.37185052,-0.48539722,0.6766449,-1.5061324,-0.59162503,-0.88073677,0.20143484,-0.10027289,1.4069227,0.2560896,-0.108565085,-0.4124515,0.2971557,-0.081719406,-0.74524236,0.1352981,-0.40853903,-0.42006612,-0.6858264,0.16043527,-0.6776789,-0.5523316,-0.8672751,-0.12441373,-0.8683191,-0.62549704,-1.169057,-0.26756513,0.061653707,0.21302965,0.77244645,0.40861875,0.10203634,-0.56101257,0.15110178,-0.2955255,0.30871692,-0.8905173,-0.27587947,-0.5240289,0.37457252,-1.0523231,-0.4501149,-0.6739529,0.46924865,-1.575968,-0.6091027,-1.0684687,-0.2,0.0003317850033178,1507
0.3210338,0.6225424,-0.56073785,0.09009648,0.04849396,0.4684979,-0.8056541,-0.14244388,-0.3033493,0.24657391,-1.060793,-0.5202685,-0.636763,0.526882,-1.0635797,-0.6046637,-0.65161103,0.70075536,-1.504428,-0.77709305,-0.98423827,0.36581105,1.2006289,-0.9381085,-0.80530673,-0.357727,-0.22638232,0.32397744,-0.77898467,-0.8547111,0.00014900617,-0.4833418,-0.8913468,-0.8312403,0.35015038,-0.70854044,-0.9205826,-1.0198218,-0.093701236,-0.86258787,-0.9317254,-1.2969432,0.35466927,0.812536,-0.689621,-0.26900575,-0.24191663,0.23869915,-0.55620915,-0.406782,-0.5311358,0.17119987,-0.97489643,-0.68554354,-0.73499435,0.4792317,-1.0573193,-0.74725753,-0.8572213,0.49636978,-1.572364,-0.8568989,-1.1948222,0.0,0.0,1325
-0.6035784,0.38646948,-0.36231193,0.99104017,0.5890955,0.20847446,-0.7336226,0.56996286,0.13122268,0.117614925,-1.0274209,0.02280663,-0.3432003,0.41331938,-1.0389804,-0.1311871,-0.417214,0.6411746,-1.489652,-0.45165753,-0.7759384,-0.27008197,0.85432935,-0.68854254,0.14033695,-1.0432976,-0.031173592,0.24900872,-0.24193348,-0.6986244,-0.032345083,-0.4809556,-0.50315785,-0.6504763,0.18758142,-0.7412648,-0.6196416,-0.83698374,-0.12934774,-0.8628697,-0.72488934,-1.1621274,-0.4967743,0.53485906,-0.45864806,0.68504024,-0.17778017,0.12310243,-0.5145121,0.25593165,-0.25105062,0.06963621,-0.95394814,-0.19770981,-0.5057043,0.34559134,-1.0456779,-0.3504732,-0.659655,0.44147563,-1.5622442,-0.57506216,-1.0098789,0.2,0.0,1563
-0.37390202,-0.2815141,-0.9800668,-0.04814145,-0.8143746,0.19568169,-0.7275497,0.09545764,-0.115954965,0.17993557,-1.0610603,-0.2928496,-0.5621939,0.5362778,-1.1155752,-0.38998556,-0.6393343,0.6255818,-1.4859257,-0.65273035,-0.8994309,-0.19331281,0.27036953,-1.2182019,-0.10253854,-1.1086627,-0.06476504,0.25019556,-0.30300832,-0.80617326,0.011387787,-0.48824558,-0.5380457,-0.75841516,0.19990519,-0.7429016,-0.66130376,-0.86242753,-0.16133128,-0.8642832,-0.77078444,-1.1611191,-0.31159836,-0.12899289,-1.0855385,-0.07063688,-1.030944,0.10300233,-0.5079965,-0.050258256,-0.4426173,0.12754145,-0.9792297,-0.39431995,-0.67312723,0.43588027,-1.0908154,-0.5099035,-0.80183977,0.41928434,-1.5586605,-0.7105122,-1.0829661,0.05,0.0,2091
0.12929952,-0.37837136,-1.0936774,-0.6634191,-1.1708164,0.058488403,-0.7787395,-0.32652733,-0.35027617,0.11101732,-1.0803733,-0.5686314,-0.7944007,0.58488524,-1.1208107,-0.6330623,-0.83089966,0.67499745,-1.4924287,-0.84005517,-1.0099398,0.3211207,0.25629362,-1.2326598,-0.8027649,-0.77434367,-0.0020722914,0.26315808,-0.80569327,-0.8267358,0.024867343,-0.4847972,-0.8872145,-0.9502511,0.16688266,-0.75358677,-0.9555983,-0.97331333,-0.121069744,-0.85870963,-1.0114387,-1.2517309,0.20726381,-0.20249932,-1.1731033,-0.75293565,-1.0092119,0.02811776,-0.53318065,-0.53389984,-0.6367178,0.083132565,-0.99248725,-0.7141754,-0.9059966,0.45860377,-1.089858,-0.7801477,-0.9725181,0.46742237,-1.5605986,-0.930592,-1.191797,-0.2,0.0,1626
0.19839525,-0.13006635,-1.1026093,0.71925294,-0.47267243,0.016815338,-0.79094714,0.9914252,0.1911577,0.16084456,-1.0789207,0.4009611,-0.42008018,0.656993,-1.1298815,0.18116853,-0.43862966,0.7319947,-1.4991876,-0.26319614,-0.65273434,0.2505422,0.27495456,-1.2222282,0.25708556,-0.84769017,0.15955628,0.26075822,-0.032919496,-0.97198033,0.046474583,-0.48078638,-0.34951633,-0.89583355,0.23544016,-0.7508635,-0.55165255,-0.76361924,-0.06065605,-0.8562826,-0.73043555,-1.032879,0.23222345,-0.01776967,-1.1522337,0.54873735,-0.6277149,0.052366123,-0.52883035,0.58008504,-0.4941602,0.12520404,-0.9882955,0.076486364,-0.7261549,0.5319196,-1.0953056,-0.15965256,-0.6960871,0.52799016,-1.564959,-0.4782695,-0.8845735,0.05,0.0,1243
0.3482833,-0.12027989,-1.0913452,-0.7076122,-0.7226,0.36835745,-0.96334714,-0.3950419,-0.7451227,0.2969125,-1.090724,-0.47383252,-0.9580556,0.58263034,-1.1561426,-0.5550574,-0.960133,0.7917677,-1.5014452,-0.8083283,-0.9923014,0.8367182,0.45390043,-0.95223266,-0.95893097,-0.5503315,1.1910717,-1.1482136,-0.9255253,-0.9746492,0.13805409,-0.4391578,-0.9449431,-1.1414679,0.29817203,-0.723242,-1.0247747,-1.0036466,0.064134136,-0.8330117,-1.1051803,-1.2192394,0.5299367,0.047011893,-1.0697416,-0.84954077,-0.6563098,0.6362872,-1.0342069,-0.63964874,-1.0618128,0.25041175,-0.9709499,-0.6925313,-1.1489735,0.5008154,-1.1081468,-0.7753003,-1.1045065,0.61156535,-1.5607624,-0.96043175,-1.1715139,0.5,0.0,1150
0.7406969,0.36250702,-1.099105,-0.8150229,-0.64741457,0.549368,-0.9125917,-0.6267265,-0.8394551,0.5668801,-1.1263446,-0.6615096,-1.0631578,0.72427624,-1.1423603,-0.70834774,-1.1111242,0.92352945,-1.5057337,-0.9371247,-1.049797,-0.2433624,0.46405396,-0.96486336,-0.13602479,-0.5820578,0.9567639,-1.089456,-0.3365451,-1.191588,0.17959772,-0.4485511,-0.5577021,-1.0602953,0.26211298,-0.7207673,-0.74084884,-0.7993273,0.15535654,-0.8636007,-0.91060287,-1.0313469,0.44350973,0.3945555,-1.2382538,-0.59295595,-0.67449075,0.6863037,-1.026653,-0.517224,-1.1474687,0.45373857,-1.0085207,-0.6268108,-1.1627454,0.5877138,-1.1043812,-0.7270821,-1.102371,0.7370288,-1.5819325,-0.941868,-1.1208043,0.0,0.0,1639
-0.2596455,0.40354142,-1.1664011,-0.9957474,-0.38662115,0.08938419,-1.2423347,-1.0145774,-1.1200076,0.35448572,-1.1746787,-0.86715835,-1.1530731,0.53632504,-1.1773276,-0.89642537,-1.1829045,0.96267986,-1.5208579,-1.0847315,-1.103992,-0.50768006,0.34459355,-0.8083123,-0.6655602,-0.69764125,0.4664508,-1.2876576,-0.80474967,-1.0912803,0.0043293685,-0.4503922,-0.88158256,-1.1505746,0.18359888,-0.7096753,-0.99071646,-0.9370412,0.25422925,-0.9151796,-1.1112406,-1.116899,-0.33575863,0.38562548,-1.2209337,-0.9149178,-0.5096395,0.20466954,-1.3755012,-0.9568422,-1.1555816,0.24805605,-1.0399257,-0.8884595,-1.2407311,0.43034226,-1.116359,-0.94313693,-1.1871519,0.79853,-1.6139188,-1.1182153,-1.1853402,,0.0,2422
-0.81697416,0.06369398,-0.7692896,-0.22048217,-0.12290926,-0.23101997,-1.1413711,-0.44768506,-0.9358758,0.21446317,-1.1053246,-0.3846786,-0.95642143,0.41144648,-1.131235,-0.5268138,-0.98124474,0.9024136,-1.4958082,-0.8021802,-0.92478937,0.0024643217,0.22350334,-0.82615983,0.31830794,-0.3775125,0.37223437,-1.3050644,-0.0449411,-0.8841732,0.009315046,-0.4501702,-0.33825406,-0.90199614,0.35116297,-0.7708897,-0.5653909,-0.6538158,0.22070293,-0.9194459,-0.80775243,-0.86377704,-0.5543617,0.10411684,-0.96520925,-0.018721612,-0.24910524,-0.049480252,-1.3207312,-0.2811698,-0.92825925,0.15068397,-1.0103294,-0.3644181,-1.031999,0.3990157,-1.103915,-0.5472675,-0.9308928,0.7433616,-1.5992157,-0.8156241,-0.96317685,0.0,0.0,1567
-0.5184092,-0.19374123,-0.7057525,-0.047291536,-1.2042278,-0.23771866,-1.1369042,-0.46699744,-0.99098706,0.14689316,-1.0812947,-0.4090658,-1.0610956,0.21984334,-1.1411504,-0.5655798,-0.99775803,0.89363104,-1.492432,-0.8279807,-0.93803984,-0.53411824,-0.07466961,-0.73683757,-0.7289421,-0.7546525,0.17740282,-1.222339,-0.84861094,-1.0815685,-0.12117652,-0.44171095,-0.9551267,-1.0582855,0.25658238,-0.757755,-1.0373634,-0.91083264,0.3335642,-0.9871448,-1.1599345,-1.0831039,-0.5240048,-0.17539689,-0.87774837,-0.3483033,-1.2337277,-0.11733472,-1.271984,-0.65087813,-1.0764556,0.06110202,-0.98660207,-0.66461504,-1.1822108,0.23310533,-1.101689,-0.7910254,-1.0504084,0.7751336,-1.6168145,-1.0004194,-1.0715752,0.1,0.0,1539
0.42748204,-0.16529757,-0.68092114,1.2328464,-0.021659665,-0.20966977,-1.1171777,0.57989556,-0.45742506,0.23812896,-1.0702932,0.45204628,-0.6402497,0.1233988,-1.1946942,0.118417606,-0.6237703,0.88932884,-1.493333,-0.31412742,-0.59658253,0.7866217,-0.09370641,-0.7752823,0.49559534,-0.30356,0.28886616,-1.1085418,0.10000779,-0.7530413,0.08765359,-0.39747274,-0.27373245,-0.7082263,0.21102417,-0.7883779,-0.4992806,-0.54120386,0.4443489,-0.96804893,-0.78253466,-0.73990136,0.5690513,-0.1609395,-0.8574772,0.9612134,-0.32340536,-0.060608797,-1.2193837,0.3986976,-0.6427969,0.19246899,-0.96377194,0.13683292,-0.83489645,0.15047747,-1.154774,-0.17273633,-0.66681904,0.8084245,-1.6090096,-0.53430074,-0.7144574,-0.3,0.0,1187
0.09516598,-0.39713538,-0.95019996,0.4169178,-0.087372914,-0.025551938,-1.1805468,0.16824718,-0.7421934,0.18724714,-1.0795445,0.09715261,-0.8072149,0.11874701,-1.1950465,-0.15475203,-0.81116736,0.8273679,-1.5050937,-0.5078775,-0.7463968,-0.10981153,-0.042956736,-0.7857966,-0.32528377,-0.56435317,0.33131817,-1.1266824,-0.46126196,-1.0638955,0.25446132,-0.45889193,-0.6859969,-0.925371,0.20886445,-0.7882772,-0.8180794,-0.76936126,0.45596954,-0.9690202,-1.0170779,-0.91911423,0.041365184,-0.3095784,-0.983936,0.09458812,-0.48684657,0.08178401,-1.2809896,-0.11358787,-1.010973,0.21067126,-0.9645055,-0.2678899,-1.0502924,0.14643912,-1.1549206,-0.4789344,-0.8953577,0.7679511,-1.6135908,-0.7629596,-0.8971582,0.5,-0.0003683241252302,1086
-0.06230196,-0.3262609,-0.94452524,0.4053479,-0.52542025,0.056554087,-1.2123201,0.47779173,-0.54300183,0.23370993,-1.0903614,0.3552367,-0.664655,0.21730313,-1.2278537,0.07358386,-0.7113998,0.7890553,-1.5056975,-0.33652282,-0.6621345,0.29882243,0.26351628,-0.86840385,-0.035924222,-0.54945475,0.46167383,-1.1342974,-0.12224884,-1.1390274,0.3223775,-0.45339143,-0.446792,-0.88098836,0.31710565,-0.7913721,-0.62869215,-0.7041132,0.4611294,-0.9681149,-0.8923421,-0.80902636,0.06876885,-0.16005874,-0.98893154,0.21762952,-0.7676548,0.18242995,-1.3149438,0.22358932,-0.96014214,0.26538524,-0.97092444,-0.012627337,-0.9944389,0.251847,-1.1806552,-0.2691604,-0.8312464,0.7420048,-1.6158057,-0.60938066,-0.80623794,0.2,0.0,1240
